RowNumber,CustomerId,Surname,Geography,Gender,Age,Tenure,NumOfProducts,IsActiveMember,Contract Online,Internet Activity Score,Having Vollkasko,Kasco Changed Score,Exited
6418,15695103,Carr,Spain,Male,37,6,2,1,0,4,1,0,0
6419,15801924,Browne,Spain,Female,27,8,2,0,0,4,1,0,0
6420,15767804,Feng,France,Male,44,6,2,0,0,4,1,0,0
6421,15718039,Ferguson,Germany,Female,47,0,2,1,0,4,1,0,0
6422,15579994,Shaw,France,Male,23,8,1,1,0,5,1,0,0
6423,15595037,Palermo,France,Male,47,9,1,1,0,5,1,0,0
6424,15600720,Moore,Spain,Male,41,8,1,0,0,4,1,0,0
6425,15782608,Huang,France,Male,43,5,2,0,0,1,0,2,1
6426,15566894,Gray,France,Male,39,3,1,0,0,4,1,0,0
6427,15749123,Sokolova,Spain,Male,45,7,1,0,0,5,1,0,0
6428,15668943,Henderson,France,Male,37,2,2,0,0,4,1,0,0
6429,15577423,Mosley,Germany,Female,39,5,1,0,0,0,0,2,1
6430,15623102,Nnaemeka,Spain,Male,38,6,2,1,0,5,1,0,0
6431,15728012,Everett,Spain,Female,40,3,1,0,0,5,1,0,0
6432,15683363,Goddard,Spain,Male,39,1,1,1,0,5,1,0,0
6433,15699335,Kuo,Germany,Female,33,3,2,1,0,4,1,0,0
6434,15574369,Bianchi,Spain,Male,53,5,1,1,0,5,1,0,0
6435,15703167,Rouse,France,Female,45,8,2,0,0,4,1,0,0
6436,15754874,Nwoye,France,Male,26,4,1,0,0,5,1,0,0
6437,15723216,Greco,Germany,Male,33,2,1,1,0,5,1,0,0
6438,15725094,Fang,France,Female,37,4,1,1,0,5,1,0,0
6439,15647974,Chiemenam,France,Female,44,3,2,0,0,4,1,0,0
6440,15583371,Artemiev,Spain,Male,37,1,1,0,1,1,0,2,1
6441,15772559,Burrows,France,Female,47,10,1,1,1,1,0,2,1
6442,15711251,Chizuoke,France,Male,45,1,1,0,0,5,1,0,0
6443,15719212,T'ien,France,Male,33,5,1,0,0,5,1,0,0
6444,15764927,Rogova,France,Male,92,3,1,1,0,4,1,0,0
6445,15731412,Trevisano,Germany,Female,37,6,1,1,0,5,1,0,0
6446,15719170,Sagese,France,Female,30,1,1,1,0,4,1,0,0
6447,15596011,Artyomova,Spain,Male,34,9,1,1,0,5,1,0,0
6448,15614834,Long,Spain,Female,31,3,1,1,0,5,1,0,0
6449,15600510,Hsueh,Spain,Female,37,6,2,0,0,4,1,0,0
6450,15625706,White,Germany,Male,45,2,2,0,0,0,0,1,1
6451,15781409,Lazarev,France,Female,28,6,1,0,0,5,1,0,0
6452,15722583,Benjamin,Spain,Female,29,6,2,1,0,4,1,0,0
6453,15677243,Wan,Spain,Male,43,5,2,0,0,4,1,0,0
6454,15815070,Romano,Germany,Female,44,5,2,0,0,4,1,0,0
6455,15705899,Craig,Spain,Male,35,0,1,1,0,5,1,0,0
6456,15701522,Yermolayeva,France,Female,29,9,2,1,0,4,1,0,0
6457,15755978,Tseng,France,Male,31,10,2,0,0,5,1,0,0
6458,15722090,Tseng,Spain,Male,51,6,1,1,0,4,1,0,0
6459,15783526,Le Hunte,France,Male,36,1,1,1,0,5,1,0,0
6460,15632125,Blake,Germany,Male,45,5,1,1,0,5,1,0,0
6461,15688395,Lane,France,Male,29,4,2,0,0,4,1,0,0
6462,15666975,Sparks,France,Female,36,4,1,0,0,4,1,0,0
6463,15682211,Tu,France,Male,57,1,2,1,0,5,1,0,0
6464,15637411,Tochukwu,France,Male,30,1,2,1,0,5,1,0,0
6465,15591512,Whittaker,Germany,Female,33,2,1,1,1,1,0,2,1
6466,15606855,Wang,Spain,Male,26,6,2,1,0,5,1,0,0
6467,15763683,Northern,Germany,Male,32,4,1,1,0,3,0,1,1
6468,15641782,Humphries,France,Female,31,7,1,1,0,3,0,1,1
6469,15677184,Cremonesi,France,Female,35,6,1,1,0,5,1,0,0
6470,15775042,Ku,France,Female,23,4,2,0,0,5,1,0,0
6471,15616630,Tobenna,Germany,Female,41,5,1,0,0,4,1,0,0
6472,15800233,Okwuadigbo,France,Female,40,5,2,0,0,4,1,0,0
6473,15588419,Johnston,Germany,Female,34,10,1,0,0,3,0,1,1
6474,15595557,Li,France,Male,22,8,2,0,0,5,1,0,0
6475,15626143,Talbot,France,Male,37,2,2,1,0,4,1,0,0
6476,15566030,Tu,Germany,Male,41,5,1,0,1,1,0,1,1
6477,15701412,T'ien,France,Male,40,4,2,0,0,5,1,0,0
6478,15702464,Ross,France,Female,34,4,2,0,0,5,1,0,0
6479,15573348,Maclean,France,Male,35,9,1,1,0,5,1,0,0
6480,15704160,Wan,Spain,Male,49,5,1,0,0,2,0,2,1
6481,15693704,Tsou,France,Female,24,6,2,1,0,5,1,0,0
6482,15664752,Jack,Germany,Male,39,8,2,0,0,5,1,0,0
6483,15628292,Lucchesi,France,Male,32,4,2,1,0,4,1,0,0
6484,15621195,Ch'eng,Germany,Male,41,3,2,0,0,4,1,0,0
6485,15668629,Saunders,Spain,Male,44,2,2,0,0,5,1,0,0
6486,15635197,Glover,Germany,Male,26,5,1,1,0,5,1,0,0
6487,15592761,Tung,France,Male,40,5,2,0,0,4,1,0,0
6488,15574283,Padovano,France,Male,31,2,2,1,0,5,1,0,0
6489,15598097,Johnstone,France,Male,44,9,2,0,0,5,1,0,0
6490,15711352,Endrizzi,France,Female,31,3,2,1,0,5,1,0,0
6491,15620751,Secombe,France,Male,34,2,2,0,0,5,1,0,0
6492,15656717,Elewechi,France,Female,30,6,2,0,0,5,1,0,0
6493,15643121,Chu,Germany,Female,35,5,2,0,0,5,1,0,0
6494,15723671,Lucciano,France,Male,35,9,1,0,0,4,1,0,0
6495,15752846,Pinto,France,Male,28,7,2,1,0,4,1,0,0
6496,15640852,McGregor,Germany,Female,39,5,3,0,0,3,0,2,1
6497,15789313,Ugorji,Germany,Female,44,4,2,0,1,2,0,1,1
6498,15793688,Bancks,France,Male,50,9,1,0,0,0,0,1,1
6499,15770405,Warlow-Davies,France,Female,27,5,1,0,0,5,1,0,0
6500,15702561,Dale,France,Male,32,9,1,1,0,4,1,0,0
6501,15625964,Buckley,France,Female,43,5,1,0,0,4,1,0,0
6502,15761364,Nkemjika,France,Male,30,9,2,0,0,5,1,0,0
6503,15590286,Fairley,France,Female,40,2,1,0,0,4,1,0,0
6504,15587978,Boothby,Germany,Female,37,6,1,1,0,4,1,0,0
6505,15773242,Chukwuhaenye,France,Male,32,1,2,1,0,4,1,0,0
6506,15761053,Lock,Germany,Male,48,2,1,0,0,3,0,2,1
6507,15702095,Clarke,Spain,Female,56,1,1,0,1,3,0,2,1
6508,15764253,Ramsey,France,Male,32,6,1,0,0,4,1,0,0
6509,15700801,Eipper,Germany,Male,42,6,3,1,0,3,0,1,1
6510,15730590,Ko,Germany,Female,40,1,2,0,0,4,1,0,0
6511,15643916,Munro,Spain,Male,46,8,1,1,1,1,0,2,1
6512,15720636,McGregor,France,Female,50,4,1,1,1,1,0,2,1
6513,15795429,Henderson,France,Male,24,7,2,1,0,5,1,0,0
6514,15609254,Fernandez,Spain,Female,41,9,2,1,0,4,1,0,0
6515,15625141,Porter,Spain,Male,26,7,2,0,0,4,1,0,0
6516,15810898,Pan,France,Female,65,2,2,1,0,5,1,0,0
6517,15775797,Esposito,Spain,Female,32,7,3,1,0,4,1,0,0
6518,15795246,Kaeppel,Germany,Female,51,9,2,1,0,5,1,0,0
6519,15795275,Lamb,Spain,Female,49,4,2,0,0,3,0,1,1
6520,15571869,Lei,Germany,Female,50,4,1,0,1,3,0,1,1
6521,15694143,Conti,France,Female,41,10,1,0,0,5,1,0,0
6522,15748231,Hargreaves,Germany,Male,35,4,2,0,0,5,1,0,0
6523,15632185,Yermolayev,France,Female,42,1,2,0,0,4,1,0,0
6524,15806249,Kerr,Spain,Female,31,4,2,1,0,4,1,0,0
6525,15743293,Waters,Germany,Female,35,1,3,1,0,2,0,2,1
6526,15598157,Onyeorulu,France,Male,34,4,1,0,0,4,1,0,0
6527,15700946,Kolesnikova,France,Female,34,7,1,1,0,4,1,0,0
6528,15722692,Kazakova,France,Male,38,3,1,0,0,4,1,0,0
6529,15696506,MacDonald,Spain,Male,27,9,1,0,0,5,1,0,0
6530,15728823,Sharwood,Spain,Female,37,10,2,0,0,5,1,0,0
6531,15808851,Bufkin,Germany,Female,75,9,1,1,0,5,1,0,0
6532,15675231,Nwankwo,France,Female,45,8,2,1,0,5,1,0,0
6533,15732299,Boniwell,France,Male,67,4,3,1,0,4,1,0,0
6534,15706269,Willis,France,Female,47,8,2,1,0,4,1,0,0
6535,15590078,Burns,Spain,Male,27,9,1,1,0,4,1,0,0
6536,15776985,Kung,France,Female,36,6,2,1,0,5,1,0,0
6537,15756743,Howells,France,Female,37,7,1,0,0,5,1,0,0
6538,15782364,Bevan,Spain,Female,39,3,1,0,0,4,1,0,0
6539,15604093,Neitenstein,France,Male,34,4,2,1,0,1,0,1,1
6540,15749328,Johnson,France,Female,45,1,2,0,0,3,0,2,1
6541,15656322,Sandover,Germany,Male,33,3,1,0,0,5,1,0,0
6542,15685564,Nnamutaezinwa,Spain,Male,35,5,1,1,0,5,1,0,0
6543,15785831,Sinclair,France,Male,35,7,1,1,0,5,1,0,0
6544,15796218,Wei,Germany,Male,29,1,2,1,0,5,1,0,0
6545,15716218,Higgins,France,Female,45,3,1,1,0,4,1,0,0
6546,15572735,Chang,Spain,Male,27,2,2,1,0,4,1,0,0
6547,15633840,Henderson,France,Male,20,0,2,1,0,4,1,0,0
6548,15608760,Cox,France,Female,30,4,1,1,0,5,1,0,0
6549,15627848,Tsui,France,Male,38,7,2,0,0,5,1,0,0
6550,15792029,Lee,France,Male,32,6,2,0,0,5,1,0,0
6551,15617331,Sergeyeva,Germany,Female,39,3,1,1,0,0,0,2,1
6552,15651740,Napolitani,Spain,Female,30,5,2,1,0,5,1,0,0
6553,15636407,Beatham,Germany,Female,34,5,1,0,0,5,1,0,0
6554,15607526,Lu,Germany,Male,50,1,1,0,1,2,0,2,1
6555,15632576,Yashina,France,Male,31,4,1,0,0,4,1,0,0
6556,15581505,Bales,France,Male,35,5,2,0,0,5,1,0,0
6557,15612207,Hill,Germany,Female,51,1,1,1,1,0,0,1,1
6558,15707242,Ibeamaka,Spain,Male,40,5,2,0,0,5,1,0,0
6559,15721937,Romilly,France,Male,38,0,1,1,0,5,1,0,0
6560,15773852,Hayes,Germany,Male,38,4,2,1,0,4,1,0,0
6561,15719778,Chiu,France,Female,32,1,2,0,0,4,1,0,0
6562,15650538,Sun,Germany,Female,48,7,1,0,0,3,0,1,1
6563,15797475,Brennan,France,Male,44,3,1,0,0,2,0,1,1
6564,15780359,Storey,Germany,Male,25,4,1,1,0,5,1,0,0
6565,15737104,Lawson,Germany,Female,47,0,2,1,0,1,0,2,1
6566,15789936,T'ao,France,Female,33,2,2,0,0,4,1,0,0
6567,15709523,Yao,Germany,Female,30,0,2,1,0,4,1,0,0
6568,15593425,Bracewell,Spain,Female,54,1,1,0,0,0,0,1,1
6569,15776725,Kerr,Germany,Male,54,8,1,1,0,5,1,0,0
6570,15604706,Blake,Germany,Male,38,1,1,0,0,0,0,2,1
6571,15790958,Sanders,Spain,Male,38,4,2,1,0,4,1,0,0
6572,15747534,Torkelson,France,Male,46,10,1,0,0,2,0,2,1
6573,15574237,Hsueh,France,Female,21,8,2,1,0,4,1,0,0
6574,15690332,Wang,Germany,Male,35,3,1,1,0,4,1,0,0
6575,15661290,Hightower,Germany,Female,38,9,1,0,0,5,1,0,0
6576,15651883,Genovesi,Germany,Female,55,6,1,0,0,3,0,1,1
6577,15808905,Levan,France,Male,37,5,1,1,0,5,1,0,0
6578,15715532,Lai,Germany,Male,38,4,1,1,0,5,1,0,0
6579,15786078,Loginov,France,Female,28,9,2,0,0,4,1,0,0
6580,15652401,Lafleur,France,Female,36,7,2,0,0,5,1,0,0
6581,15673074,Obidimkpa,Germany,Female,30,6,1,1,0,4,1,0,0
6582,15598744,Ch'ang,Germany,Female,71,6,1,1,0,2,0,1,1
6583,15785975,Mason,Spain,Female,60,7,2,1,0,5,1,0,0
6584,15613180,Miranda,Germany,Male,21,8,1,1,0,4,1,0,0
6585,15584229,Simon,Germany,Female,23,9,1,1,0,4,1,0,0
6586,15773804,Golubeva,France,Male,39,5,1,0,0,5,1,0,0
6587,15699515,Manfrin,Germany,Male,33,7,2,1,0,5,1,0,0
6588,15705313,Stange,France,Female,33,2,1,1,0,4,1,0,0
6589,15693817,Ferrari,Spain,Male,28,5,2,0,0,4,1,0,0
6590,15673790,Taylor,Germany,Male,45,7,2,1,0,5,1,0,0
6591,15674868,Wei,Spain,Female,30,0,2,1,0,5,1,0,0
6592,15692110,Ch'eng,France,Female,33,7,1,0,0,4,1,0,0
6593,15645904,Parsons,France,Female,33,6,2,1,0,5,1,0,0
6594,15581332,Pan,Germany,Female,30,1,2,1,0,4,1,0,0
6595,15808544,Cameron,France,Female,40,3,1,0,1,0,0,2,1
6596,15734948,Igwebuike,Spain,Male,24,7,2,0,0,5,1,0,0
6597,15654531,Tuan,France,Male,22,5,2,0,0,0,0,2,1
6598,15637774,Fraser,France,Male,32,5,1,0,0,4,1,0,0
6599,15677141,Turnbull,Spain,Male,29,2,1,1,0,4,1,0,0
6600,15739578,Chiazagomekpere,France,Male,49,6,1,0,0,2,0,1,1
6601,15697360,Yudina,France,Female,36,2,1,1,1,1,0,2,1
6602,15655213,Udinese,Germany,Female,51,8,1,1,1,0,0,1,1
6603,15580872,Chinweike,Germany,Female,38,1,2,0,0,4,1,0,0
6604,15683213,Bergamaschi,France,Female,35,10,2,1,0,4,1,0,0
6605,15801188,Milliner,France,Female,47,6,1,1,0,4,1,0,0
6606,15645029,Knowles,Spain,Female,33,5,2,0,0,5,1,0,0
6607,15633181,Swinton,France,Male,31,6,2,1,0,5,1,0,0
6608,15598259,Gregory,Germany,Female,41,9,1,0,0,4,1,0,0
6609,15576000,Chibueze,France,Male,40,6,1,1,0,4,1,0,0
6610,15766047,Sukhorukova,France,Female,41,2,1,1,0,5,1,0,0
6611,15596339,French,France,Male,54,3,1,1,0,4,1,0,0
6612,15715199,Estrada,Spain,Male,27,5,2,1,0,4,1,0,0
6613,15615938,Fleming,France,Female,64,3,1,1,0,5,1,0,0
6614,15679991,Kennedy,France,Female,28,7,2,1,0,4,1,0,0
6615,15626135,Combes,France,Male,34,1,1,0,0,5,1,0,0
6616,15792934,Carruthers,France,Male,26,8,2,0,0,4,1,0,0
6617,15744046,Andrejew,Spain,Male,33,8,2,1,0,4,1,0,0
6618,15700826,Ko,Germany,Female,54,1,2,1,0,5,1,0,0
6619,15756301,Daniels,Germany,Female,29,3,1,1,0,5,1,0,0
6620,15586517,Toscano,France,Male,32,5,1,1,0,5,1,0,0
6621,15751297,Wilson,France,Male,36,5,2,0,0,4,1,0,0
6622,15710365,Thomson,France,Male,50,0,2,0,1,0,0,2,1
6623,15679307,Kazantseva,France,Female,43,1,1,1,0,4,1,0,0
6624,15610753,Cremonesi,France,Male,28,3,1,1,0,4,1,0,0
6625,15811036,Ferri,France,Male,46,7,1,1,0,5,1,0,0
6626,15610912,Ferri,Spain,Female,41,6,1,0,0,5,1,0,0
6627,15619932,Lombardi,France,Male,66,7,1,1,0,5,1,0,0
6628,15746199,Eluemuno,France,Female,41,6,1,1,0,3,0,1,1
6629,15584967,Chiganu,Spain,Male,57,6,2,1,0,4,1,0,0
6630,15734365,Hsueh,France,Male,39,5,2,1,0,5,1,0,0
6631,15726960,O'Brien,France,Female,36,3,2,1,0,5,1,0,0
6632,15665177,Booth,France,Male,44,3,2,1,0,5,1,0,0
6633,15779915,O'Loghlin,Spain,Male,31,5,1,0,0,4,1,0,0
6634,15729110,Lavrov,Spain,Female,42,7,2,0,0,0,0,2,1
6635,15575399,Somadina,France,Female,42,1,2,0,0,5,1,0,0
6636,15678374,Colombo,France,Female,59,5,2,1,0,5,1,0,0
6637,15792679,Troupe,France,Male,24,2,2,1,0,4,1,0,0
6638,15668767,Kenenna,France,Male,36,3,2,0,0,5,1,0,0
6639,15761886,Franklin,France,Male,36,4,1,1,0,4,1,0,0
6640,15583076,Deleon,Germany,Male,41,6,2,0,0,4,1,0,0
6641,15815615,Kung,France,Male,36,5,1,1,0,4,1,0,0
6642,15591942,Zito,Spain,Female,33,7,2,1,0,5,1,0,0
6643,15724924,Giordano,France,Female,37,6,1,1,0,4,1,0,0
6644,15762123,Davide,Spain,Female,34,1,2,0,0,5,1,0,0
6645,15567893,Lei,Germany,Male,33,3,2,0,0,5,1,0,0
6646,15648989,Moss,France,Male,37,4,1,0,0,4,1,0,0
6647,15662021,Lucciano,Spain,Female,42,2,2,0,0,4,1,0,0
6648,15691627,Tai,France,Female,37,8,1,1,0,5,1,0,0
6649,15731751,Osinachi,France,Female,26,1,1,1,0,5,1,0,0
6650,15635277,Coates,Spain,Male,47,7,1,0,0,4,1,0,0
6651,15655252,Larionova,Germany,Male,41,10,1,1,0,5,1,0,0
6652,15803941,Seleznev,France,Male,46,10,1,0,0,5,1,0,0
6653,15714380,Butcher,France,Male,38,5,2,0,0,4,1,0,0
6654,15666559,Gould,Germany,Male,23,8,2,1,0,5,1,0,0
6655,15799998,Cunningham,France,Female,30,8,1,0,0,4,1,0,0
6656,15703763,Sanderson,France,Male,44,7,1,1,0,5,1,0,0
6657,15795640,Mai,Germany,Female,35,1,2,0,0,5,1,0,0
6658,15780056,Reid,Spain,Male,33,4,1,0,0,4,1,0,0
6659,15777873,Downer,France,Female,31,5,1,0,0,1,0,2,1
6660,15584749,Humphries,Germany,Male,39,4,1,0,0,4,1,0,0
6661,15765258,Bochsa,France,Female,29,5,2,1,0,4,1,0,0
6662,15623346,Czajkowski,France,Male,36,4,2,0,0,5,1,0,0
6663,15614054,Pankhurst,France,Male,36,1,2,1,0,4,1,0,0
6664,15766185,She,Germany,Male,31,4,1,1,0,4,1,0,0
6665,15667632,Birdseye,France,Female,42,7,2,1,0,4,1,0,0
6666,15599024,Hope,Spain,Male,32,8,2,1,0,5,1,0,0
6667,15798709,Gill,Spain,Male,32,3,1,1,0,5,1,0,0
6668,15741921,Moon,Spain,Female,26,8,2,1,0,4,1,0,0
6669,15793671,Watt,France,Male,34,5,1,0,0,4,1,0,0
6670,15797900,Chinomso,France,Male,56,9,1,0,1,0,0,2,1
6671,15667932,Bellucci,Spain,Female,43,10,2,1,0,4,1,0,0
6672,15795933,Barese,France,Female,49,3,2,1,0,4,1,0,0
6673,15660403,Fleming,Spain,Female,35,0,2,1,0,5,1,0,0
6674,15736299,Bell,France,Female,36,8,1,0,0,4,1,0,0
6675,15759034,Li Fonti,France,Male,36,2,1,0,0,4,1,0,0
6676,15724663,Christmas,Spain,Female,36,5,2,0,0,5,1,0,0
6677,15594556,Chuter,Spain,Male,52,8,2,1,0,5,1,0,0
6678,15737169,Johnson,Spain,Male,26,8,1,1,0,4,1,0,0
6679,15632472,Scott,Spain,Female,32,1,1,1,0,5,1,0,0
6680,15722813,Byrne,Spain,Male,30,4,1,0,0,4,1,0,0
6681,15588450,Chukwudi,France,Female,60,8,1,1,0,4,1,0,0
6682,15736717,Ma,France,Male,31,7,1,1,0,5,1,0,0
6683,15680683,Simmons,Spain,Male,29,5,2,0,0,5,1,0,0
6684,15710316,Fang,Spain,Female,48,5,1,1,0,4,1,0,0
6685,15746333,Blake,France,Female,57,3,3,0,0,2,0,2,1
6686,15606861,Tien,France,Male,34,8,2,0,0,5,1,0,0
6687,15641285,Yusupova,Spain,Male,50,3,1,1,0,4,1,0,0
6688,15662908,Davidson,Germany,Male,38,7,2,1,0,4,1,0,0
6689,15814267,Zhdanova,France,Male,22,6,1,1,0,5,1,0,0
6690,15614923,Nielson,Spain,Male,41,7,1,1,0,4,1,0,0
6691,15579223,Niu,Germany,Male,30,8,1,0,0,5,1,0,0
6692,15651389,Kay,Spain,Male,24,8,1,1,0,5,1,0,0
6693,15677087,Green,France,Female,39,5,1,0,0,5,1,0,0
6694,15665784,She,France,Male,27,9,1,0,0,5,1,0,0
6695,15576706,Ajuluchukwu,Germany,Male,37,9,1,1,0,5,1,0,0
6696,15615473,Sabbatini,France,Female,33,2,2,0,0,4,1,0,0
6697,15587299,Board,France,Female,48,3,1,0,0,4,1,0,0
6698,15655389,Leckie,France,Male,41,1,1,1,0,5,1,0,0
6699,15784491,Ho,France,Female,31,6,1,0,0,5,1,0,0
6700,15809999,Gordon,France,Female,41,3,2,0,0,5,1,0,0
6701,15681115,Iroawuchi,Spain,Male,39,10,1,1,0,5,1,0,0
6702,15629390,Liao,France,Male,37,7,1,0,0,5,1,0,0
6703,15792668,Hamilton,Germany,Male,37,7,2,0,0,2,0,1,1
6704,15583863,Chimaobim,Germany,Male,49,8,1,0,0,3,0,1,1
6705,15681878,Fan,Germany,Male,45,3,2,1,0,2,0,2,1
6706,15782875,Cayley,France,Male,33,5,2,1,0,5,1,0,0
6707,15732235,Kuykendall,France,Male,64,0,1,1,0,4,1,0,0
6708,15735909,McDonald,Germany,Female,39,8,1,0,0,2,0,1,1
6709,15653448,Duncan,France,Male,34,7,2,1,0,5,1,0,0
6710,15587647,Browne,Germany,Female,66,0,1,1,0,1,0,2,1
6711,15701037,Barton,France,Male,39,2,2,0,0,5,1,0,0
6712,15727499,Boyle,Germany,Female,36,3,2,0,0,4,1,0,0
6713,15724838,Moretti,France,Female,43,4,1,0,0,5,1,0,0
6714,15666711,Ukaegbulam,France,Female,46,0,3,1,1,1,0,2,1
6715,15588933,Nwankwo,France,Female,36,3,1,1,0,5,1,0,0
6716,15763111,Niu,Spain,Female,67,10,1,1,0,5,1,0,0
6717,15805676,Hsu,Spain,Male,29,4,2,0,0,4,1,0,0
6718,15586674,Shaw,Spain,Female,58,5,1,1,1,2,0,1,1
6719,15744553,Ho,France,Male,34,2,1,0,0,4,1,0,0
6720,15776629,Christie,France,Female,39,4,2,0,0,5,1,0,0
6721,15647207,Onwuemelie,France,Male,26,7,2,0,0,5,1,0,0
6722,15715638,Ch'ang,Germany,Male,77,3,2,1,0,4,1,0,0
6723,15750602,Clendinnen,France,Male,29,5,1,0,0,5,1,0,0
6724,15766810,Onyemauchechi,Germany,Female,51,2,2,1,0,5,1,0,0
6725,15756625,Crawford,France,Female,41,8,2,0,1,1,0,1,1
6726,15639552,Mellor,Germany,Female,40,8,1,0,0,4,1,0,0
6727,15633213,Rizzo,Spain,Male,50,8,1,0,0,1,0,2,1
6728,15610416,Christie,France,Female,36,9,1,0,1,1,0,1,1
6729,15715208,Watkins,Germany,Female,33,10,1,1,0,4,1,0,0
6730,15619608,Ojiofor,Germany,Female,50,10,1,0,0,2,0,2,1
6731,15628697,Tung,Spain,Male,46,9,1,1,0,4,1,0,0
6732,15643826,McKay,France,Male,32,4,2,1,0,5,1,0,0
6733,15718588,Meng,France,Female,37,9,2,0,0,5,1,0,0
6734,15709741,Hussain,France,Male,28,4,1,0,0,5,1,0,0
6735,15723318,Mactier,France,Female,55,0,3,0,0,3,0,2,1
6736,15717328,Hsueh,France,Female,37,4,2,0,1,0,0,2,1
6737,15771299,Nnachetam,France,Female,57,1,1,1,0,3,0,1,1
6738,15706223,Barnes,Spain,Male,38,2,2,1,0,5,1,0,0
6739,15612358,Christie,Germany,Male,35,9,2,1,0,5,1,0,0
6740,15769191,Lipton,France,Male,55,8,2,1,0,5,1,0,0
6741,15618816,Yu,Germany,Female,40,2,1,1,0,4,1,0,0
6742,15730810,Storey,Spain,Male,44,9,1,1,0,5,1,0,0
6743,15783463,Read,France,Female,26,1,2,0,0,5,1,0,0
6744,15616213,Levy,Germany,Female,51,9,1,0,1,2,0,2,1
6745,15611287,Chiu,France,Female,30,4,2,1,0,4,1,0,0
6746,15786454,Moore,Spain,Male,55,3,1,1,0,5,1,0,0
6747,15768682,Amies,Spain,Male,39,3,1,1,0,5,1,0,0
6748,15766172,Tsao,France,Male,34,3,1,0,0,5,1,0,0
6749,15637646,Rowley,France,Male,31,10,1,0,0,5,1,0,0
6750,15653404,Aliyev,Spain,Female,24,9,1,1,0,4,1,0,0
6751,15690546,Riley,France,Female,42,2,4,0,0,3,0,1,1
6752,15735636,Toscano,France,Female,53,2,1,1,0,0,0,1,1
6753,15605424,Oluchukwu,Spain,Male,38,7,1,0,0,4,1,0,0
6754,15568449,Fu,Spain,Male,38,7,1,1,0,4,1,0,0
6755,15688085,Warner,Spain,Female,28,3,1,1,0,5,1,0,0
6756,15683483,Fleming,Spain,Male,38,3,2,1,0,5,1,0,0
6757,15659567,Ch'iu,France,Female,39,9,2,1,1,2,0,2,1
6758,15766667,Langler,Spain,Male,36,2,2,1,0,4,1,0,0
6759,15624975,Angelo,Spain,Male,28,1,1,1,0,5,1,0,0
6760,15660878,T'ien,France,Male,92,1,2,1,0,4,1,0,0
6761,15586557,Milani,France,Male,41,5,1,1,0,4,1,0,0
6762,15746183,Pye,France,Female,27,4,2,1,0,5,1,0,0
6763,15631457,Asher,France,Male,37,5,1,1,0,5,1,0,0
6764,15754053,Chung,France,Female,67,7,3,1,0,5,1,0,0
6765,15645839,Yudin,France,Male,37,6,1,1,0,4,1,0,0
6766,15689955,Arcuri,France,Female,40,7,2,0,0,4,1,0,0
6767,15593510,Capon,Germany,Female,33,5,1,1,0,0,0,2,1
6768,15654964,Piccio,Spain,Male,48,7,1,0,0,4,1,0,0
6769,15594039,Lung,Spain,Male,42,6,2,0,0,4,1,0,0
6770,15625929,Trevisan,France,Female,44,7,1,0,0,4,1,0,0
6771,15815295,John,France,Female,38,2,1,0,0,5,1,0,0
6772,15621818,Anayolisa,Germany,Male,29,7,1,1,0,4,1,0,0
6773,15652700,Ritchie,France,Male,39,6,2,1,0,5,1,0,0
6774,15636860,Ch'eng,France,Male,43,4,1,0,0,4,1,0,0
6775,15569432,Macleod,France,Female,48,9,2,1,1,3,0,2,1
6776,15751455,Boyle,France,Female,48,5,1,0,1,0,0,2,1
6777,15800583,Chukwuemeka,Spain,Female,43,8,1,0,0,5,1,0,0
6778,15770214,Bryant,France,Female,27,7,2,0,0,4,1,0,0
6779,15613463,Hackett,Germany,Female,50,6,2,1,0,4,1,0,0
6780,15587066,Kovaleva,France,Male,38,2,1,0,1,0,0,2,1
6781,15693752,Reed,France,Male,37,2,2,1,0,5,1,0,0
6782,15714874,Major,France,Female,42,3,2,1,0,4,1,0,0
6783,15657809,Lo,France,Male,55,10,3,1,1,3,0,1,1
6784,15651955,Hanson,France,Male,31,4,2,1,0,4,1,0,0
6785,15570912,Ogbonnaya,Germany,Female,32,9,2,1,0,4,1,0,0
6786,15640266,Windsor,Spain,Male,41,5,1,1,0,5,1,0,0
6787,15652069,Calabrese,France,Male,30,1,2,0,0,4,1,0,0
6788,15596074,Keating,France,Male,37,10,1,1,0,5,1,0,0
6789,15800268,Costa,Germany,Male,37,6,1,1,0,5,1,0,0
6790,15809847,Tan,France,Male,46,0,2,0,0,5,1,0,0
6791,15599074,Ma,Spain,Female,40,6,1,1,0,5,1,0,0
6792,15599591,Martin,Germany,Female,39,7,2,0,0,4,1,0,0
6793,15776096,Halpern,Spain,Male,34,3,1,1,0,4,1,0,0
6794,15611669,Nyhan,Germany,Male,50,7,1,1,0,2,0,2,1
6795,15694098,Jackson,France,Female,54,9,1,1,0,5,1,0,0
6796,15713347,Reynolds,Spain,Male,48,6,1,0,0,5,1,0,0
6797,15713094,Tai,France,Female,25,8,2,1,0,5,1,0,0
6798,15811978,Trevisani,Germany,Male,46,2,1,1,0,5,1,0,0
6799,15799925,Uwakwe,France,Male,60,6,2,1,0,4,1,0,0
6800,15692575,Kerr,France,Male,38,6,1,0,0,0,0,1,1
6801,15743149,Findlay,France,Female,35,8,1,1,0,5,1,0,0
